cellline,drug,ic50,tissue
ACH-000144,24756910,2.738579,STAD
ACH-000568,46885626,3.243402,BRCA
ACH-000113,446378,-4.52086,LAML
ACH-000654,5460769,1.99261,DLBC
ACH-000070,54685215,-0.63932,ALL
ACH-000617,25257557,2.353446,OV
ACH-000781,10074640,4.621761,LUAD
ACH-000823,5289247,4.26007,ESCA
ACH-000375,46224516,1.860943,SARC
ACH-000081,25257557,-0.234672,LAML
ACH-000298,9956222,2.785872,SCLC
ACH-000223,46224516,3.041841,BRCA
ACH-000853,6445562,1.011288,NA
ACH-000048,2733526,2.329578,OV
ACH-000948,11373846,5.568649,STAD
ACH-000776,9910224,5.087125,MB
ACH-000476,9863776,1.728386,LIHC
ACH-000358,4263900,3.550067,SCLC
ACH-000420,44143370,3.057742,LIHC
ACH-000515,9967941,3.310057,SCLC
ACH-000617,9826308,-3.18147,OV
ACH-000822,57339144,2.821773,SKCM
ACH-000900,44462760,3.423681,LUAD
ACH-000702,9956222,2.056616,NA
ACH-000568,5291,1.815464,BRCA
ACH-000824,3796,4.035639,ESCA
ACH-000652,54685215,0.337251,PAAD
ACH-000960,71271629,2.793933,ALL
ACH-000323,42642645,-0.565744,GBM
ACH-000562,11647372,-0.39025,LUAD
ACH-000504,446378,-3.645988,GBM
ACH-000971,9810884,2.743423,COAD/READ
ACH-000102,11485656,2.644224,GBM
ACH-000336,11338033,-1.088274,LAML
ACH-000548,9956222,2.001751,HNSC
ACH-000351,42642645,0.120009,STAD
ACH-000047,9910224,5.659969,STAD
ACH-000362,9952773,2.288374,LAML
ACH-000980,76044,0.813777,NA
ACH-000625,6450816,0.025031,LIHC
ACH-000647,24825971,2.547518,ESCA
ACH-000151,46931012,3.017557,DLBC
ACH-000414,31703,-2.250019,LUAD
ACH-000702,11282283,3.523509,NA
ACH-000006,66577006,3.222287,LAML
ACH-000360,44819241,4.980529,COAD/READ
ACH-000136,6918848,1.410985,NB
ACH-000935,4263900,3.815965,COAD/READ
ACH-000546,10109823,2.918414,HNSC
ACH-000118,16725726,4.85463,PAAD
ACH-000821,6852167,0.807135,MM
ACH-000857,6852167,3.055272,BRCA
ACH-000346,11626560,3.366324,CLL
ACH-000366,2375,4.815822,NB
ACH-000641,6852167,1.178816,LAML
ACH-000607,24951314,0.324472,SARC
ACH-000504,60750,-3.741861,GBM
ACH-000694,5329102,3.191637,ESCA
ACH-000496,10390396,0.740396,LUAD
ACH-000380,42642645,0.650851,MM
ACH-000181,46224516,5.999884,HNSC
ACH-000811,46943432,2.446141,OV
ACH-000718,46843772,5.491829,LUAD
ACH-000174,4263900,1.943491,THCA
ACH-000859,10096043,-0.018111,BRCA
ACH-000915,44551660,3.00105,SKCM
ACH-000381,11634725,1.346662,COAD/READ
ACH-000124,6918848,-2.362885,DLBC
ACH-000144,2375,4.392399,STAD
ACH-000364,9910224,5.49764,SARC
ACH-000374,6918638,0.668316,BRCA
ACH-000536,6753378,3.946228,BRCA
ACH-000364,42642645,4.333128,SARC
ACH-000811,16720766,1.177909,OV
ACH-000900,16722836,2.135433,LUAD
ACH-000722,5460769,6.999561,COAD/READ
ACH-000469,10074640,3.274522,GBM
ACH-000878,46943432,5.869857,LUSC
ACH-000146,25124816,2.408734,LAML
ACH-000534,5394,5.36162,DLBC
ACH-000103,9911830,1.14762,OV
ACH-000985,24889392,2.436569,COAD/READ
ACH-000853,60750,-4.081357,NA
ACH-000061,10109823,2.036899,ALL
ACH-000767,11617559,4.344293,SCLC
ACH-000023,16720766,-0.610724,PAAD
ACH-000911,5746,-3.201377,STAD
ACH-000236,44462760,3.380758,COAD/READ
ACH-000745,448013,-5.990964,MM
ACH-000800,44462760,4.407073,SCLC
ACH-000681,78243717,4.8609,LUAD
ACH-000803,54676905,5.102477,SCLC
ACH-000810,44632017,0.848566,SKCM
ACH-000514,10074640,4.295966,SCLC
ACH-000242,56962337,2.065142,BLCA
ACH-000232,24756910,-2.383459,GBM
ACH-000421,11282283,3.9133,COAD/READ
ACH-000781,447912,5.308793,LUAD
ACH-000696,176167,3.983533,OV
ACH-000565,53394750,6.301529,COAD/READ
ACH-000136,44224160,3.169754,NB
ACH-000545,448013,-5.844001,BLCA
ACH-000579,44632017,2.188689,SKCM
ACH-000616,42640,1.081302,STAD
ACH-000563,9810884,5.202983,LUSC
ACH-000650,6852167,2.121141,SKCM
ACH-000756,9810884,2.041229,LGG
ACH-000560,9868037,4.095733,STAD
ACH-000677,11404337,0.942655,LUAD
ACH-000115,49836027,-1.679004,PRAD
ACH-000554,6918638,1.475896,BRCA
ACH-000277,9952773,4.526501,BRCA
ACH-000352,9967941,5.346543,BRCA
ACH-000832,57339144,1.775425,HNSC
ACH-000481,6450816,-0.734931,LUSC
ACH-000440,9549184,2.300395,DLBC
ACH-000565,637858,4.190154,COAD/READ
ACH-000703,46191454,5.116984,SCLC
ACH-000697,25167777,-4.090057,DLBC
ACH-001106,704473,3.335528,ALL
ACH-000006,11617559,4.409912,LAML
ACH-000567,46191454,-2.580087,DLBC
ACH-000508,6914657,-4.670713,SCLC
ACH-000599,9956222,2.748133,PAAD
ACH-000421,42642645,-0.010725,COAD/READ
ACH-000504,9858940,3.893275,GBM
ACH-000521,2726824,2.346286,LUAD
ACH-000001,46843772,3.071278,OV
ACH-000501,11493598,5.340825,COAD/READ
ACH-000113,9868037,2.264111,LAML
ACH-000585,46191454,-0.495134,LUSC
ACH-000610,6918848,-2.600418,SCLC
ACH-000469,2375,4.987625,GBM
ACH-000697,11404337,-2.193825,DLBC
ACH-000874,16725726,-0.620506,ALL
ACH-000336,10027278,1.977361,LAML
ACH-000002,5460769,4.696753,LAML
ACH-000960,10113978,3.01324,ALL
ACH-000688,2733526,3.858577,OV
ACH-000818,11617559,7.448002,BRCA
ACH-000518,44819241,-0.093489,HNSC
ACH-000386,46931012,0.840518,LAML
ACH-001106,54685215,-0.389365,ALL
ACH-000353,2733526,3.654773,ESCA
ACH-000148,10096043,1.457288,BRCA
ACH-000932,6852167,1.646806,STAD
ACH-000007,16760646,0.257951,COAD/READ
ACH-000243,78243717,3.999128,PAAD
ACH-000985,9911830,0.083521,COAD/READ
ACH-000979,25126798,4.561227,PRAD
ACH-000142,5460769,-0.873357,BLCA
ACH-000847,448013,-7.900106,STAD
ACH-000654,24894414,4.129458,DLBC
ACH-000304,31703,2.9157,SKCM
ACH-000864,25102847,3.076362,UCEC
ACH-000669,57339144,2.892397,LUSC
ACH-000927,11282283,2.482167,BRCA
ACH-000024,46931012,1.55534,MM
ACH-000627,6450816,-2.514426,NA
ACH-000561,448013,-7.86273,ESCA
ACH-000186,25257557,5.660472,UNABLE TO CLASSIFY
ACH-000349,11625818,5.353878,BRCA
ACH-000366,10390396,0.666159,NB
ACH-000056,448013,-5.198362,DLBC
ACH-000945,44551660,2.225391,LUAD
ACH-000660,9910224,4.158292,DLBC
ACH-000366,5460769,2.050222,NB
ACH-000754,56962337,1.373514,NA
ACH-000399,24825971,3.532034,SCLC
ACH-000704,56962337,2.028804,OV
ACH-000121,11404337,-1.42307,LUAD
ACH-000881,11485656,1.716932,SKCM
ACH-000201,46931012,3.15282,SARC
ACH-000335,3385,5.669431,MESO
ACH-000717,53394750,6.112022,ESCA
ACH-000648,9911830,0.939174,MESO
ACH-000811,3218,2.375975,OV
ACH-000105,446378,-6.334936,ALL
ACH-000429,56962337,1.83158,KIRC
ACH-000244,31703,3.167699,GBM
ACH-000680,56962337,3.042659,COAD/READ
ACH-000153,9910224,6.23046,MESO
ACH-000614,49806720,2.459942,SKCM
ACH-000024,11625818,3.690605,MM
ACH-000968,6918848,1.048262,SKCM
ACH-000114,448013,-4.679401,PAAD
ACH-000457,8249,8.279796,KIRC
ACH-000610,6852167,1.746063,SCLC
ACH-000780,11707110,1.317349,SCLC
ACH-000677,56962337,2.368711,LUAD
ACH-000616,53394750,2.943634,STAD
ACH-000117,78243717,4.8769,BRCA
ACH-000997,46224516,5.761065,COAD/READ
ACH-000168,9868037,5.083624,LAML
ACH-000432,25126798,3.082083,LCML
ACH-000452,46191454,4.791651,ESCA
ACH-000112,11404337,-2.656297,LAML
ACH-000860,176167,-0.649335,LUAD
ACH-000751,46943432,-0.679079,LAML
ACH-000480,447912,4.710819,LIHC
ACH-000772,5329102,3.587691,SARC
ACH-000483,16725726,5.046087,LIHC
ACH-000810,56965967,3.245187,SKCM
ACH-000105,16663089,0.695405,ALL
ACH-000749,5113032,5.578834,SCLC
ACH-000817,46224516,1.544807,MM
ACH-000441,54676905,4.196919,SKCM
ACH-000827,9903786,4.3199,SKCM
ACH-000527,10451420,5.0125,OV
ACH-000335,42640,4.924558,MESO
ACH-000115,2726824,3.96658,PRAD
ACH-000852,10200390,3.858329,LUAD
ACH-000211,11634725,2.952702,MB
ACH-000168,25257557,2.943208,LAML
ACH-000955,49806720,3.843607,COAD/READ
ACH-000554,85668777,7.056432,BRCA
ACH-000207,44462760,3.732899,HNSC
ACH-000055,9884685,4.803975,MB
ACH-000244,9884685,0.811317,GBM
ACH-000346,25022668,5.242704,CLL
ACH-000936,11373846,5.484867,OV
ACH-000249,24772860,2.460684,COAD/READ
ACH-000562,10113978,3.776683,LUAD
ACH-000824,10200390,0.941796,ESCA
ACH-000672,11373846,5.822991,NA
ACH-000113,9858940,3.68305,LAML
ACH-000628,16747388,3.410335,LUAD
ACH-000950,24785538,0.318487,COAD/READ
ACH-000743,2375,3.161664,SCLC
ACH-000979,10109823,1.70224,PRAD
ACH-000706,24894414,5.364956,LUAD
ACH-000249,54685215,-0.235941,COAD/READ
ACH-000441,9868037,4.971044,SKCM
ACH-000725,11493598,4.821697,BRCA
ACH-000745,16760646,-0.13963,MM
ACH-000663,11625818,3.60338,OV
ACH-000548,24951314,0.393864,HNSC
ACH-000644,44462760,-2.228695,SKCM
ACH-000116,5113032,6.276033,OV
ACH-000303,6753378,3.621032,STAD
ACH-000924,11707110,1.518461,UNABLE TO CLASSIFY
ACH-000287,2726824,3.028432,DLBC
ACH-000258,49806720,3.519463,BRCA
ACH-000546,2726824,1.377789,HNSC
ACH-000501,9910224,6.163753,COAD/READ
ACH-000381,2375,3.841379,COAD/READ
ACH-000429,6450816,0.564284,KIRC
ACH-000867,24894414,4.654521,UNABLE TO CLASSIFY
ACH-000353,6445562,-2.595957,ESCA
ACH-000463,5289247,5.337478,NA
ACH-000586,36314,-3.442123,SCLC
ACH-000790,66577006,4.510288,SCLC
ACH-000422,25102847,1.642102,LIHC
ACH-000823,16725726,0.541666,ESCA
ACH-000874,11640390,-1.276206,ALL
ACH-000438,6445562,1.295474,NA
ACH-000664,24894414,2.874228,NA
ACH-000563,9884685,-0.268622,LUSC
ACH-000978,3218,3.177837,UCEC
ACH-000939,46224516,5.993894,SARC
ACH-000914,637858,1.57003,DLBC
ACH-001190,66577006,5.781099,SKCM
ACH-000505,2726824,3.499933,SARC
ACH-000649,24889392,2.215907,KIRC
ACH-000694,49806720,4.395811,ESCA
ACH-000047,56965967,3.257924,STAD
ACH-000555,2726824,3.335971,KIRC
ACH-000488,6852167,4.219754,ESCA
ACH-000006,704473,2.891675,LAML
ACH-000532,24889392,2.817122,COAD/READ
ACH-000955,11485656,3.018279,COAD/READ
ACH-000644,521106,7.075367,SKCM
ACH-000169,10200390,3.964234,SARC
ACH-000559,44551660,3.271939,SCLC
ACH-000440,20635522,2.470432,DLBC
ACH-000052,46224516,5.69136,SARC
ACH-000443,11707110,0.80402,OV
ACH-000161,71271629,1.97771,LUAD
ACH-000849,46224516,2.555725,BRCA
ACH-000817,11625818,3.970467,MM
ACH-000232,24894414,3.879486,GBM
ACH-000929,11493598,3.030386,UNABLE TO CLASSIFY
ACH-000356,11754511,3.421531,STAD
ACH-000927,46224516,2.542183,BRCA
ACH-000007,53340664,1.555077,COAD/READ
ACH-000207,44551660,3.584034,HNSC
ACH-000176,9967941,5.465616,LUSC
ACH-000545,159324,0.915836,BLCA
ACH-000670,56962337,1.247129,SCLC
ACH-000838,704473,2.307052,MM
ACH-000703,10390396,4.327995,SCLC
ACH-000544,5289247,4.556165,ESCA
ACH-000139,54685215,-0.0076,PAAD
ACH-000864,2733526,4.320219,UCEC
ACH-000139,25257557,2.361996,PAAD
ACH-000105,6918848,-2.658728,ALL
ACH-000532,49806720,3.806065,COAD/READ
ACH-000232,25102847,1.206741,GBM
ACH-000320,11364421,-4.554195,PAAD
ACH-000823,9903786,2.612503,ESCA
ACH-000250,9868037,4.569697,KIRC
ACH-000929,704473,5.006518,UNABLE TO CLASSIFY
ACH-000641,49836027,-4.475955,LAML
ACH-000816,2375,4.568638,SCLC
ACH-000811,78243717,5.299779,OV
ACH-000411,704473,2.849072,KIRC
ACH-000920,2726824,2.566792,LCML
ACH-000875,6918638,0.251688,LUAD
ACH-000019,42640,5.735854,BRCA
ACH-000235,46224516,5.160627,PAAD
ACH-000151,6918638,-2.783081,DLBC
ACH-001106,49836027,-2.494114,ALL
ACH-000587,637858,1.063102,LUAD
ACH-000019,637858,1.469695,BRCA
ACH-000649,10096043,-5.43983,KIRC
ACH-000596,44819241,1.594484,NA
ACH-000452,24894414,4.304648,ESCA
ACH-000636,49821040,3.825687,ALL
ACH-000221,2375,2.384387,LIHC
ACH-000989,704473,4.568351,COAD/READ
ACH-000491,448013,-0.413458,COAD/READ
ACH-000380,25195352,2.369849,MM
ACH-000366,78243717,4.769777,NB
ACH-000938,24894414,2.174614,ALL
ACH-000981,9826308,-3.677161,ALL
ACH-000363,16722836,-0.190969,MM
ACH-000371,3218,4.786311,DLBC
ACH-000586,44462760,4.691229,SCLC
ACH-000303,42642645,-1.204454,STAD
ACH-000245,31703,-2.209209,DLBC
ACH-000219,25167777,-0.459907,SKCM
ACH-000218,10390396,1.606354,LAML
ACH-000572,42642645,-0.002176,SKCM
ACH-000603,25022668,2.88741,UNABLE TO CLASSIFY
ACH-000587,9813758,2.98237,LUAD
ACH-000607,9858940,1.801731,SARC
ACH-000304,56962337,1.408643,SKCM
ACH-000439,10390396,3.560316,LAML
ACH-000637,44819241,4.672651,ESCA
ACH-000394,10074640,3.80133,SCLC
ACH-000970,24756910,-0.200553,COAD/READ
ACH-000599,10451420,5.164753,PAAD
ACH-000414,9813758,0.871659,LUAD
ACH-000843,44462760,4.935616,LUSC
ACH-000610,6445562,3.88295,SCLC
ACH-000096,4263900,3.428877,SARC
ACH-000981,5384616,-2.578995,ALL
ACH-000821,25102847,2.571583,MM
ACH-000900,31703,-1.146215,LUAD
ACH-000948,2733526,3.825654,STAD
ACH-000294,10461815,2.536086,LAML
ACH-000573,9874913,5.24474,BRCA
ACH-000555,16720766,-0.623988,KIRC
ACH-000525,24756910,-1.740029,SCLC
ACH-000879,446378,-5.171362,UCEC
ACH-000363,25022668,5.334135,MM
ACH-000804,25167777,-1.224619,NB
ACH-000301,25126798,3.355831,LCML
ACH-000238,24889392,3.175422,HNSC
ACH-000361,25126798,4.037107,LIHC
ACH-000493,46943432,4.353405,LIHC
ACH-000856,9810884,5.144784,BRCA
ACH-000875,5113032,5.813894,LUAD
ACH-000148,44551660,5.717848,BRCA
ACH-000004,3062316,1.570438,LAML
ACH-000875,25124816,2.494374,LUAD
ACH-000121,54685215,0.54062,LUAD
ACH-000999,57339144,2.541125,COAD/READ
ACH-000062,46943432,5.079067,LUAD
ACH-000559,6450816,-2.820485,SCLC
ACH-000847,11485656,1.969115,STAD
ACH-001307,11707110,-3.402892,THCA
ACH-000410,3218,1.637137,SARC
ACH-000400,3218,2.761387,COAD/READ
ACH-000200,10451420,4.996663,LGG
ACH-000957,448013,-7.218658,COAD/READ
ACH-000534,11617559,4.671797,DLBC
ACH-000514,85668777,6.962569,SCLC
ACH-000082,78243717,5.896485,SARC
ACH-000876,10096043,-1.503311,BRCA
ACH-000473,46191454,1.719389,BLCA
ACH-000149,24756910,-0.915281,NB
ACH-000859,44632017,1.567679,BRCA
ACH-000717,6914657,0.889732,ESCA
ACH-000264,6914657,-2.022659,LUAD
ACH-000183,6450816,-4.328652,MM
ACH-000843,6753378,2.517099,LUSC
ACH-000365,46191454,1.422223,DLBC
ACH-000219,11373846,4.155788,SKCM
ACH-000573,159324,1.616274,BRCA
ACH-000780,44632017,1.943853,SCLC
ACH-000913,71271629,2.697778,UCEC
ACH-000149,448013,-6.059527,NB
ACH-000375,24785538,0.207543,SARC
ACH-000830,46224516,2.410464,SCLC
ACH-000221,6914657,-6.002484,LIHC
ACH-000718,9911830,1.763845,LUAD
ACH-000672,25126798,4.37529,NA
ACH-000562,24894414,4.653359,LUAD
ACH-000693,10113978,3.904677,ESCA
ACH-000470,42642645,3.049973,COAD/READ
ACH-000491,44551660,2.916057,COAD/READ
ACH-000974,521106,1.886942,UCEC
ACH-000636,16747388,0.740435,ALL
ACH-000433,9810884,4.897543,KIRC
ACH-000006,16725726,1.708021,LAML
ACH-000587,6918848,-0.7355,LUAD
ACH-000649,25167777,-3.163325,KIRC
ACH-000087,20635522,1.543568,SARC
ACH-000042,447912,4.089943,PAAD
ACH-000955,44632017,0.914858,COAD/READ
ACH-000650,60750,-4.914368,SKCM
ACH-000483,46224516,2.77374,LIHC
ACH-000291,3385,4.859755,OV
ACH-000060,24756910,-0.945788,PAAD
ACH-000168,10200390,1.847341,LAML
ACH-000452,25195352,3.181184,ESCA
ACH-000443,3463933,5.27436,OV
ACH-000120,3796,4.611624,NB
ACH-000722,16747388,5.284386,COAD/READ
ACH-000766,11485656,2.598852,LUAD
ACH-000636,9910224,4.734282,ALL
ACH-000680,521106,6.683496,COAD/READ
ACH-000142,11485656,2.019826,BLCA
ACH-000740,56965967,3.695404,HNSC
ACH-000417,25102847,1.723741,PAAD
ACH-000704,25126798,4.307019,OV
ACH-000258,11617559,4.911213,BRCA
ACH-000221,3385,2.644565,LIHC
ACH-000381,5280757,-2.248334,COAD/READ
ACH-000586,6918638,-0.418685,SCLC
ACH-000900,10200390,3.515766,LUAD
ACH-000939,5113032,5.184955,SARC
ACH-000811,46191454,2.006505,OV
ACH-000169,6445533,-3.048249,SARC
ACH-000679,25126798,4.753897,ESCA
ACH-000264,49821040,3.936914,LUAD
ACH-000212,3796,3.345307,BRCA
ACH-000561,2726824,3.906715,ESCA
ACH-000040,10200390,2.078047,GBM
ACH-000483,3796,4.544542,LIHC
ACH-000035,5460769,2.512041,LUAD
ACH-000115,2375,2.586421,PRAD
ACH-000159,3385,5.050432,KIRC
ACH-000828,54685215,0.943122,BRCA
ACH-000392,42642645,1.712105,LUAD
ACH-000633,5280757,-2.973229,STAD
ACH-000955,11282283,1.317915,COAD/READ
ACH-000585,10113978,2.700782,LUSC
ACH-000425,9952773,5.426646,SKCM
ACH-000250,9952773,5.355495,KIRC
ACH-000768,159324,1.776522,BRCA
ACH-000074,10109823,2.511622,LCML
ACH-000551,9910224,5.261826,LCML
ACH-000291,25022668,4.037434,OV
ACH-000450,16720766,-1.56815,SKCM
ACH-000815,6445562,1.666131,NA
ACH-000767,44819241,2.626454,SCLC
ACH-000641,5746,-2.761901,LAML
ACH-000963,447912,4.185393,COAD/READ
ACH-000882,637858,1.256253,SKCM
ACH-000745,11640390,-1.524108,MM
ACH-000496,78243717,4.208011,LUAD
ACH-000625,9884685,2.972685,LIHC
ACH-000295,6918848,-1.73994,LCML
ACH-000378,9967941,4.832025,LUAD
ACH-000142,24772860,-1.760995,BLCA
ACH-000303,5291,3.428984,STAD
ACH-000153,16747388,4.923396,MESO
ACH-000420,9903786,2.213916,LIHC
ACH-000038,448013,-3.653335,CLL
ACH-000740,20635522,3.405369,HNSC
ACH-000135,46885626,3.275216,SKCM
ACH-000116,9813758,5.25524,OV
ACH-000074,49821040,3.109066,LCML
ACH-000605,49806720,4.722058,ESCA
ACH-000786,176167,4.42267,DLBC
ACH-000983,704473,3.402596,LCML
ACH-000452,6918638,5.791255,ESCA
ACH-000258,11640390,1.366908,BRCA
ACH-000680,9868037,3.956759,COAD/READ
ACH-000936,6445562,0.811357,OV
ACH-000603,16720766,3.02254,UNABLE TO CLASSIFY
ACH-000242,11373846,5.882083,BLCA
ACH-000120,3463933,0.442427,NB
ACH-000998,5280757,-1.662277,COAD/READ
ACH-000716,3385,3.005592,THCA
ACH-000825,31703,-1.098164,NA
ACH-000806,25167777,-1.911178,NA
ACH-000748,644215,-3.095532,SARC
ACH-000362,11634725,0.348949,LAML
ACH-000434,24756910,-1.086011,NA
ACH-000738,54676905,4.892329,GBM
ACH-000985,9956222,1.759477,COAD/READ
ACH-000303,10451420,5.811598,STAD
ACH-000756,5113032,4.783622,LGG
ACH-000298,11493598,4.775147,SCLC
ACH-000800,9956222,-0.482226,SCLC
ACH-000555,49821040,5.951275,KIRC
ACH-000147,6918638,-1.124058,BRCA
ACH-000363,46191454,2.126588,MM
ACH-000527,6445533,-2.510181,OV
ACH-000938,53340664,-0.281763,ALL
ACH-000449,11647372,1.277351,SARC
ACH-000396,46943432,5.442598,BLCA
ACH-000574,56962337,2.45965,OV
ACH-000269,16663089,4.203771,GBM
ACH-000528,82146,4.028,LUAD
ACH-000023,9868037,3.313834,PAAD
ACH-000515,24785538,0.380196,SCLC
ACH-000514,10172943,-0.004341,SCLC
ACH-000496,46943432,5.340402,LUAD
ACH-000174,25102847,4.053223,THCA
ACH-000567,11373846,1.769188,DLBC
ACH-000198,11338033,-0.888137,LAML
ACH-000054,44819241,-1.077952,SARC
ACH-000351,53394750,5.304595,STAD
ACH-000040,11625818,5.878816,GBM
ACH-000544,11754511,5.325676,ESCA
ACH-000853,6852167,2.572809,NA
ACH-000303,31703,-0.57442,STAD
ACH-000561,521106,4.724828,ESCA
ACH-000347,11617559,6.407832,PAAD
ACH-000648,6852167,4.208576,MESO
ACH-000204,2733526,3.447187,MM
ACH-000294,6918638,-1.870182,LAML
ACH-000749,9863776,-0.650434,SCLC
ACH-000046,16720766,0.099897,KIRC
ACH-000298,42642645,0.841975,SCLC
ACH-000611,6753378,2.155679,DLBC
ACH-000570,11640390,3.568893,GBM
ACH-000586,3218,2.556857,SCLC
ACH-000200,637858,1.534839,LGG
ACH-000835,5113032,5.268785,SARC
ACH-000748,44462760,3.609044,SARC
ACH-000535,10390396,2.217182,PAAD
ACH-000270,11178236,-5.394337,PAAD
ACH-000939,44462760,3.369824,SARC
ACH-000356,66577006,6.029652,STAD
ACH-000294,9967941,3.052678,LAML
ACH-000072,2726824,3.779806,LCML
ACH-000249,25195352,4.012487,COAD/READ
ACH-000277,2726824,5.190115,BRCA
ACH-000787,82146,1.842686,LUAD
ACH-000117,11754511,4.003842,BRCA
ACH-000943,9863776,-0.977514,COAD/READ
ACH-000580,3385,5.405365,SKCM
ACH-000530,448013,-2.552467,SCLC
ACH-000482,9813758,2.942168,LUAD
ACH-000098,78243717,4.869277,LGG
ACH-000062,78243717,4.909912,LUAD
ACH-000783,54685215,-0.254352,BRCA
ACH-000434,53340664,2.722517,NA
ACH-000303,78243717,4.668375,STAD
ACH-000956,10096043,-3.721528,PRAD
ACH-000211,11707110,0.567041,MB
ACH-000652,10390396,2.108259,PAAD
ACH-000361,159324,-0.870883,LIHC
ACH-000751,44819241,0.525509,LAML
ACH-000191,8249,7.855253,THCA
ACH-000664,11282283,3.358882,NA
ACH-000716,9863776,2.009482,THCA
ACH-000950,10027278,-0.292671,COAD/READ
ACH-000176,82146,3.755732,LUSC
ACH-000860,16722836,1.145192,LUAD
ACH-000073,9863776,1.42252,DLBC
ACH-000355,2733526,2.928585,SCLC
ACH-001190,4263900,5.099001,SKCM
ACH-000934,57339144,2.583444,BRCA
ACH-000103,10096043,1.566712,OV
ACH-000178,6450816,1.557902,PAAD
ACH-000636,10172943,-1.681402,ALL
ACH-000825,24772860,-1.146438,NA
ACH-000939,3062316,0.020462,SARC
ACH-000023,159324,1.516977,PAAD
ACH-000456,16747388,1.792151,THCA
ACH-000609,20635522,4.68423,GBM
ACH-000023,56962337,1.808665,PAAD
ACH-000518,9858940,3.225877,HNSC
ACH-000081,44143370,2.860621,LAML
ACH-000191,704473,2.674444,THCA
ACH-000369,57339144,1.880865,LAML
ACH-000267,46224516,2.514598,NA
ACH-000488,9956222,1.922158,ESCA
ACH-000048,46191454,0.605901,OV
ACH-000971,6852167,1.966195,COAD/READ
ACH-000697,25126798,-2.963322,DLBC
ACH-000927,5394,6.289813,BRCA
ACH-000888,49806720,5.370564,LUAD
ACH-000864,76044,1.031623,UCEC
ACH-000396,6753378,0.641524,BLCA
ACH-000999,176167,-0.506103,COAD/READ
ACH-000148,24785538,1.844315,BRCA
ACH-000102,9884685,2.976159,GBM
ACH-000355,9910224,5.535976,SCLC
ACH-000579,11625818,4.538444,SKCM
ACH-000221,49806720,3.763945,LIHC
ACH-000059,9874913,4.092163,ALL
ACH-000751,54685215,-0.733731,LAML
ACH-000197,10172943,-1.408528,ALL
ACH-000198,9863776,-4.698375,LAML
ACH-000365,49806720,2.883816,DLBC
ACH-000847,704473,3.714204,STAD
ACH-000352,54676905,3.94919,BRCA
ACH-000948,54685215,0.226291,STAD
ACH-000766,56962337,1.855413,LUAD
ACH-000570,3796,4.141567,GBM
ACH-000148,10390396,2.927104,BRCA
ACH-000358,9956222,4.367659,SCLC
ACH-000075,3385,3.805086,GBM
ACH-000644,11485656,3.035312,SKCM
ACH-000504,56962337,2.769676,GBM
ACH-000586,25022668,5.098853,SCLC
ACH-000226,3218,1.376281,NA
ACH-000060,56965967,3.991984,PAAD
ACH-000481,9810884,5.337692,LUSC
ACH-000384,11617559,5.839117,BLCA
ACH-000619,11493598,5.451247,HNSC
ACH-000196,5384616,-3.430908,BRCA
ACH-000816,11844351,3.855842,SCLC
ACH-000879,46224516,5.645942,UCEC
ACH-000449,159324,1.143883,SARC
ACH-000644,60750,3.240856,SKCM
ACH-000944,10390396,0.142237,DLBC
ACH-000603,9868037,4.005285,UNABLE TO CLASSIFY
ACH-000235,9813758,5.473261,PAAD
ACH-000672,24772860,-0.413747,NA
ACH-000843,42642645,0.108457,LUSC
ACH-000981,637858,1.592603,ALL
ACH-000863,11493598,4.849107,GBM
ACH-000790,25022668,4.949842,SCLC
ACH-000766,24756910,-1.315949,LUAD
ACH-000599,6852167,1.341097,PAAD
ACH-000968,16725726,3.36769,SKCM
ACH-000841,9903786,2.633747,LUAD
ACH-000861,9826308,-4.115596,LUAD
ACH-000729,5494449,-0.354054,SCLC
ACH-000585,10096043,-3.242152,LUSC
ACH-000650,3218,1.432581,SKCM
ACH-000973,10027278,-1.380197,BLCA
ACH-000298,49806720,3.995738,SCLC
ACH-000986,9813758,5.145672,COAD/READ
ACH-000149,44819241,-1.669382,NB
ACH-000648,25257557,3.914996,MESO
ACH-000609,36314,-2.55387,GBM
ACH-000348,10451420,4.120992,SKCM
ACH-000968,9952773,4.405295,SKCM
ACH-000748,637858,1.462062,SARC
ACH-000744,8249,8.285727,LUAD
ACH-000139,10074640,2.954182,PAAD
ACH-000913,3463933,1.713529,UCEC
ACH-000866,57339144,2.074135,SCLC
ACH-000159,11754511,3.914542,KIRC
ACH-000803,16722836,1.784852,SCLC
ACH-000277,10074640,3.13245,BRCA
ACH-000605,11282283,3.721906,ESCA
ACH-000698,49806720,4.654484,SCLC
ACH-000157,25167777,-0.794339,DLBC
ACH-000814,11282283,5.033959,SKCM
ACH-000615,3463933,-0.823736,SKCM
ACH-000853,11640390,2.513188,NA
ACH-000048,11338033,-0.809169,OV
ACH-000103,44462760,5.642334,OV
ACH-000106,66577006,4.530922,CLL
ACH-000929,16722836,2.498383,UNABLE TO CLASSIFY
ACH-000348,82146,4.499899,SKCM
ACH-000647,25126798,4.61107,ESCA
ACH-000647,6914657,2.796949,ESCA
ACH-000364,5280757,-2.086339,SARC
ACH-000679,9858940,5.093135,ESCA
ACH-000356,44819241,3.384839,STAD
